invoice_id,customer_id,amount,currency,vendor_name,po_number,invoice_date
INV-CUST-1021-0005,CUST-1021,9216.01,USD,Office Supply Co,PO-40173,2024-06-12
INV-CUST-1021-0006,CUST-1021,7401.44,USD,Enterprise SaaS,PO-85267,2024-03-09
INV-CUST-1021-0007,CUST-1021,4397.34,USD,Enterprise SaaS,PO-40325,2024-01-25
INV-CUST-1021-0008,CUST-1021,4206.54,USD,Office Supply Co,PO-25000,2024-04-02
INV-CUST-1021-0009,CUST-1021,4512.04,USD,Enterprise SaaS,PO-37332,2024-04-27
INV-CUST-1021-0010,CUST-1021,2092.3,USD,Office Supply Co,PO-58131,2024-03-12
INV-CUST-1021-0011,CUST-1021,5509.09,USD,Steel Fab Inc,PO-83714,2024-06-25
INV-CUST-1021-0012,CUST-1021,6862.94,USD,Office Supply Co,PO-55036,2024-05-18
INV-CUST-1021-0013,CUST-1021,2879.13,USD,Steel Fab Inc,PO-37009,2024-06-09
INV-CUST-1021-0014,CUST-1021,6371.05,USD,Global Logistics,PO-12991,2024-05-11
INV-CUST-1021-0015,CUST-1021,5039.83,USD,Compute Cloud,PO-28462,2024-05-07
INV-CUST-1021-0016,CUST-1021,4897.43,USD,Enterprise SaaS,PO-82038,2024-06-27
INV-CUST-1021-0017,CUST-1021,2065.87,USD,Office Supply Co,PO-71243,2024-04-17
INV-CUST-1021-0018,CUST-1021,1832.9,USD,Enterprise SaaS,PO-13199,2024-01-31
INV-CUST-1021-0019,CUST-1021,9900.76,USD,Steel Fab Inc,PO-61932,2024-06-13
INV-CUST-1021-0020,CUST-1021,8204.04,USD,Global Logistics,PO-70624,2024-04-10
INV-CUST-1021-0021,CUST-1021,9476.94,USD,Enterprise SaaS,PO-13042,2024-02-04
INV-CUST-1021-0022,CUST-1021,569.01,USD,Global Logistics,PO-68582,2024-05-24
INV-CUST-1021-0023,CUST-1021,2696.76,USD,Global Logistics,PO-17052,2024-01-17
INV-CUST-1021-0024,CUST-1021,1673.56,USD,Steel Fab Inc,PO-52970,2024-04-12
INV-CUST-1021-0025,CUST-1021,2169.44,USD,Office Supply Co,PO-22911,2024-05-15
INV-CUST-1021-0026,CUST-1021,1828.95,USD,Steel Fab Inc,PO-74841,2024-02-20
INV-CUST-1021-0027,CUST-1021,9279.83,USD,Office Supply Co,PO-86292,2024-01-23
INV-CUST-1021-0028,CUST-1021,2855.28,USD,Enterprise SaaS,PO-77069,2024-06-09
INV-CUST-1021-0029,CUST-1021,8922.6,USD,Enterprise SaaS,PO-91779,2024-06-19
INV-CUST-1021-0030,CUST-1021,3781.61,USD,Steel Fab Inc,PO-74647,2024-03-31
INV-CUST-1021-0031,CUST-1021,5960.54,USD,Global Logistics,PO-12152,2024-01-04
INV-CUST-1021-0032,CUST-1021,9491.33,USD,Global Logistics,PO-72267,2024-05-26
INV-CUST-1021-0033,CUST-1021,7794.52,USD,Steel Fab Inc,PO-49133,2024-02-12
INV-CUST-1021-0034,CUST-1021,7585.7,USD,Office Supply Co,PO-73316,2024-06-08
INV-CUST-1021-0035,CUST-1021,3203.01,USD,Office Supply Co,PO-13716,2024-03-03
INV-CUST-1021-0036,CUST-1021,2132.05,USD,Enterprise SaaS,PO-31828,2024-05-08
INV-CUST-1021-0037,CUST-1021,8962.78,USD,Office Supply Co,PO-68827,2024-03-29
INV-CUST-1021-0038,CUST-1021,5281.52,USD,Compute Cloud,PO-27121,2024-01-09
INV-CUST-1021-0039,CUST-1021,5206.37,USD,Steel Fab Inc,PO-66238,2024-05-21
INV-CUST-1022-0000,CUST-1022,8082.35,USD,Global Logistics,PO-79212,2024-06-04
INV-CUST-1022-0001,CUST-1022,3322.89,USD,Steel Fab Inc,PO-50843,2024-02-09
INV-CUST-1022-0002,CUST-1022,1866.72,USD,Steel Fab Inc,PO-13903,2024-05-04
INV-CUST-1022-0003,CUST-1022,8728.3,USD,Enterprise SaaS,PO-18547,2024-01-16
INV-CUST-1022-0004,CUST-1022,7670.12,USD,Compute Cloud,PO-49083,2024-02-20
INV-CUST-1022-0005,CUST-1022,6675.97,USD,Enterprise SaaS,PO-46255,2024-05-29
INV-CUST-1022-0006,CUST-1022,3691.99,USD,Steel Fab Inc,PO-49015,2024-05-07
INV-CUST-1022-0007,CUST-1022,1943.55,USD,Compute Cloud,PO-70598,2024-01-23
INV-CUST-1022-0008,CUST-1022,5910.13,USD,Global Logistics,PO-94266,2024-06-27
INV-CUST-1022-0009,CUST-1022,4298.89,USD,Compute Cloud,PO-21314,2024-03-02
INV-CUST-1022-0010,CUST-1022,5739.97,USD,Compute Cloud,PO-83027,2024-02-13
INV-CUST-1022-0011,CUST-1022,1307.09,USD,Global Logistics,PO-70314,2024-04-02
INV-CUST-1022-0012,CUST-1022,5777.73,USD,Compute Cloud,PO-47373,2024-03-29
INV-CUST-1022-0013,CUST-1022,6195.77,USD,Global Logistics,PO-98174,2024-02-11
INV-CUST-1022-0014,CUST-1022,7063.95,USD,Global Logistics,PO-10979,2024-05-22
INV-CUST-1022-0015,CUST-1022,4005.75,USD,Office Supply Co,PO-84004,2024-02-01
INV-CUST-1022-0016,CUST-1022,3564.15,USD,Compute Cloud,PO-55565,2024-04-10
INV-CUST-1022-0017,CUST-1022,3746.26,USD,Steel Fab Inc,PO-71810,2024-03-23
INV-CUST-1022-0018,CUST-1022,8678.24,USD,Steel Fab Inc,PO-81214,2024-03-21
INV-CUST-1022-0019,CUST-1022,7003.44,USD,Compute Cloud,PO-45821,2024-06-29
INV-CUST-1022-0020,CUST-1022,9011.93,USD,Enterprise SaaS,PO-53884,2024-03-19
INV-CUST-1022-0021,CUST-1022,5379.76,USD,Enterprise SaaS,PO-69120,2024-05-11
INV-CUST-1022-0022,CUST-1022,3697.68,USD,Global Logistics,PO-77321,2024-02-07
INV-CUST-1022-0023,CUST-1022,1138.84,USD,Office Supply Co,PO-24169,2024-04-25
INV-CUST-1022-0024,CUST-1022,5038.76,USD,Global Logistics,PO-22780,2024-03-01
INV-CUST-1022-0025,CUST-1022,4594.76,USD,Compute Cloud,PO-55489,2024-02-10
INV-CUST-1022-0026,CUST-1022,2364.94,USD,Global Logistics,PO-49463,2024-01-01
INV-CUST-1022-0027,CUST-1022,6807.88,USD,Compute Cloud,PO-81717,2024-03-12
INV-CUST-1022-0028,CUST-1022,6266.91,USD,Global Logistics,PO-64428,2024-06-14
INV-CUST-1022-0029,CUST-1022,8943.63,USD,Global Logistics,PO-78499,2024-03-01
INV-CUST-1022-0030,CUST-1022,4592.97,USD,Office Supply Co,PO-64769,2024-06-01
INV-CUST-1022-0031,CUST-1022,4138.89,USD,Office Supply Co,PO-80213,2024-06-14
INV-CUST-1022-0032,CUST-1022,1859.93,USD,Office Supply Co,PO-64460,2024-01-27
INV-CUST-1022-0033,CUST-1022,2636.96,USD,Office Supply Co,PO-60613,2024-02-23
INV-CUST-1022-0034,CUST-1022,3035.52,USD,Compute Cloud,PO-22571,2024-06-12
INV-CUST-1022-0035,CUST-1022,7965.91,USD,Compute Cloud,PO-21611,2024-04-25
INV-CUST-1022-0036,CUST-1022,3906.82,USD,Compute Cloud,PO-78910,2024-05-08
INV-CUST-1022-0037,CUST-1022,1551.8,USD,Enterprise SaaS,PO-92723,2024-06-02
INV-CUST-1022-0038,CUST-1022,4076.3,USD,Office Supply Co,PO-28088,2024-06-22
INV-CUST-1022-0039,CUST-1022,8539.97,USD,Global Logistics,PO-73970,2024-01-24
INV-CUST-1023-0000,CUST-1023,8983.22,USD,Steel Fab Inc,PO-65805,2024-06-25
INV-CUST-1023-0001,CUST-1023,3998.99,USD,Global Logistics,PO-10418,2024-03-17
INV-CUST-1023-0002,CUST-1023,1287.32,USD,Steel Fab Inc,PO-46813,2024-01-01
INV-CUST-1023-0003,CUST-1023,8957.91,USD,Global Logistics,PO-73605,2024-01-26
INV-CUST-1023-0004,CUST-1023,4574.7,USD,Enterprise SaaS,PO-48234,2024-02-29
INV-CUST-1023-0005,CUST-1023,7581.69,USD,Global Logistics,PO-56018,2024-01-21
INV-CUST-1023-0006,CUST-1023,5519.45,USD,Compute Cloud,PO-24093,2024-02-01
INV-CUST-1023-0007,CUST-1023,3844.25,USD,Global Logistics,PO-15702,2024-06-06
INV-CUST-1023-0008,CUST-1023,2168.48,USD,Steel Fab Inc,PO-62227,2024-06-25
INV-CUST-1023-0009,CUST-1023,5570.52,USD,Enterprise SaaS,PO-68833,2024-03-06
INV-CUST-1023-0010,CUST-1023,6467.15,USD,Steel Fab Inc,PO-50906,2024-02-15
INV-CUST-1023-0011,CUST-1023,1382.92,USD,Office Supply Co,PO-65989,2024-01-02
INV-CUST-1023-0012,CUST-1023,3509.71,USD,Compute Cloud,PO-96189,2024-06-29
INV-CUST-1023-0013,CUST-1023,4106.31,USD,Office Supply Co,PO-87476,2024-03-10
INV-CUST-1023-0014,CUST-1023,1648.91,USD,Enterprise SaaS,PO-99171,2024-02-01
INV-CUST-1023-0015,CUST-1023,9392.6,USD,Office Supply Co,PO-64190,2024-03-16
INV-CUST-1023-0016,CUST-1023,1880.77,USD,Steel Fab Inc,PO-93324,2024-01-21
INV-CUST-1023-0017,CUST-1023,4751.78,USD,Compute Cloud,PO-13540,2024-01-04
INV-CUST-1023-0018,CUST-1023,6785.04,USD,Enterprise SaaS,PO-76503,2024-04-15
INV-CUST-1023-0019,CUST-1023,3885.45,USD,Office Supply Co,PO-98326,2024-01-05
INV-CUST-1023-0020,CUST-1023,8573.99,USD,Office Supply Co,PO-30066,2024-06-12
INV-CUST-1023-0021,CUST-1023,2589.33,USD,Enterprise SaaS,PO-72181,2024-03-30
INV-CUST-1023-0022,CUST-1023,7993.04,USD,Steel Fab Inc,PO-61624,2024-03-01
INV-CUST-1023-0023,CUST-1023,2747.18,USD,Office Supply Co,PO-70567,2024-05-01
INV-CUST-1023-0024,CUST-1023,7551.54,USD,Office Supply Co,PO-84961,2024-03-12
INV-CUST-1023-0025,CUST-1023,1888.13,USD,Global Logistics,PO-21142,2024-03-17
INV-CUST-1023-0026,CUST-1023,3863.3,USD,Office Supply Co,PO-18510,2024-06-13
INV-CUST-1023-0027,CUST-1023,5144.16,USD,Global Logistics,PO-37400,2024-05-08
INV-CUST-1023-0028,CUST-1023,9744.78,USD,Global Logistics,PO-12857,2024-04-25
INV-CUST-1023-0029,CUST-1023,1823.07,USD,Global Logistics,PO-43336,2024-06-29
INV-CUST-1023-0030,CUST-1023,1276.56,USD,Steel Fab Inc,PO-36755,2024-01-27
INV-CUST-1023-0031,CUST-1023,3308.26,USD,Steel Fab Inc,PO-33190,2024-06-27
INV-CUST-1023-0032,CUST-1023,9729.18,USD,Compute Cloud,PO-44921,2024-01-17
INV-CUST-1023-0033,CUST-1023,8611.6,USD,Enterprise SaaS,PO-52748,2024-05-03
INV-CUST-1023-0034,CUST-1023,4436.0,USD,Global Logistics,PO-37972,2024-02-18
INV-CUST-1023-0035,CUST-1023,2772.35,USD,Global Logistics,PO-72484,2024-01-17
INV-CUST-1023-0036,CUST-1023,1506.06,USD,Office Supply Co,PO-73365,2024-03-05
INV-CUST-1023-0037,CUST-1023,4934.76,USD,Enterprise SaaS,PO-18302,2024-02-25
INV-CUST-1023-0038,CUST-1023,1457.89,USD,Steel Fab Inc,PO-52938,2024-03-20
INV-CUST-1023-0039,CUST-1023,4277.11,USD,Steel Fab Inc,PO-65712,2024-06-14
INV-CUST-1024-0000,CUST-1024,2939.65,USD,Global Logistics,PO-86063,2024-02-22
INV-CUST-1024-0001,CUST-1024,4419.38,USD,Office Supply Co,PO-98729,2024-01-23
INV-CUST-1024-0002,CUST-1024,7874.4,USD,Office Supply Co,PO-58283,2024-05-21
INV-CUST-1024-0003,CUST-1024,6807.18,USD,Compute Cloud,PO-72427,2024-03-20
INV-CUST-1024-0004,CUST-1024,8848.15,USD,Enterprise SaaS,PO-23497,2024-03-10
INV-CUST-1024-0005,CUST-1024,6552.17,USD,Enterprise SaaS,PO-83218,2024-06-11
INV-CUST-1024-0006,CUST-1024,8445.8,USD,Global Logistics,PO-15483,2024-05-20
INV-CUST-1024-0007,CUST-1024,1713.67,USD,Office Supply Co,PO-92801,2024-02-13
INV-CUST-1024-0008,CUST-1024,8729.72,USD,Compute Cloud,PO-99335,2024-02-04
INV-CUST-1024-0009,CUST-1024,2279.06,USD,Office Supply Co,PO-68934,2024-01-18
INV-CUST-1024-0010,CUST-1024,3236.24,USD,Office Supply Co,PO-37024,2024-01-24
INV-CUST-1024-0011,CUST-1024,7492.39,USD,Steel Fab Inc,PO-45581,2024-04-10
INV-CUST-1024-0012,CUST-1024,1230.58,USD,Enterprise SaaS,PO-77389,2024-05-30
INV-CUST-1024-0013,CUST-1024,8452.04,USD,Global Logistics,PO-47857,2024-02-06
INV-CUST-1024-0014,CUST-1024,1882.75,USD,Steel Fab Inc,PO-53131,2024-02-23
INV-CUST-1024-0015,CUST-1024,908.98,USD,Steel Fab Inc,PO-81370,2024-05-23
INV-CUST-1024-0016,CUST-1024,2741.12,USD,Enterprise SaaS,PO-40090,2024-04-16
INV-CUST-1024-0017,CUST-1024,3003.0,USD,Enterprise SaaS,PO-74465,2024-04-18
INV-CUST-1024-0018,CUST-1024,5023.34,USD,Enterprise SaaS,PO-28649,2024-02-26
INV-CUST-1024-0019,CUST-1024,3083.84,USD,Steel Fab Inc,PO-13837,2024-05-26
INV-CUST-1024-0020,CUST-1024,6344.42,USD,Global Logistics,PO-27461,2024-03-11
INV-CUST-1024-0021,CUST-1024,544.86,USD,Compute Cloud,PO-42692,2024-01-29
INV-CUST-1024-0022,CUST-1024,9632.38,USD,Global Logistics,PO-95437,2024-05-11
INV-CUST-1024-0023,CUST-1024,2433.82,USD,Office Supply Co,PO-90862,2024-04-17
INV-CUST-1024-0024,CUST-1024,4094.0,USD,Office Supply Co,PO-64914,2024-02-05
INV-CUST-1024-0025,CUST-1024,9855.1,USD,Office Supply Co,PO-30549,2024-04-01
INV-CUST-1024-0026,CUST-1024,6035.73,USD,Compute Cloud,PO-93111,2024-01-17
INV-CUST-1024-0027,CUST-1024,5110.84,USD,Steel Fab Inc,PO-13458,2024-06-07
INV-CUST-1024-0028,CUST-1024,1863.39,USD,Global Logistics,PO-16045,2024-06-18
INV-CUST-1024-0029,CUST-1024,5199.67,USD,Enterprise SaaS,PO-14015,2024-06-27
INV-CUST-1024-0030,CUST-1024,3004.87,USD,Steel Fab Inc,PO-93762,2024-05-03
INV-CUST-1024-0031,CUST-1024,9574.79,USD,Enterprise SaaS,PO-38485,2024-05-29
INV-CUST-1024-0032,CUST-1024,1262.17,USD,Steel Fab Inc,PO-25432,2024-04-22
INV-CUST-1024-0033,CUST-1024,2250.85,USD,Steel Fab Inc,PO-91023,2024-02-22
INV-CUST-1024-0034,CUST-1024,908.54,USD,Compute Cloud,PO-82125,2024-05-26
INV-CUST-1024-0035,CUST-1024,6670.48,USD,Steel Fab Inc,PO-30102,2024-01-15
INV-CUST-1024-0036,CUST-1024,3497.25,USD,Compute Cloud,PO-33456,2024-04-14
INV-CUST-1024-0037,CUST-1024,5162.43,USD,Steel Fab Inc,PO-31598,2024-02-28
INV-CUST-1024-0038,CUST-1024,4196.06,USD,Enterprise SaaS,PO-60461,2024-02-09
INV-CUST-1024-0039,CUST-1024,4899.64,USD,Compute Cloud,PO-29554,2024-06-22
INV-CUST-1025-0000,CUST-1025,4325.66,USD,Enterprise SaaS,PO-97622,2024-02-07
INV-CUST-1025-0001,CUST-1025,689.57,USD,Steel Fab Inc,PO-91204,2024-02-19
INV-CUST-1025-0002,CUST-1025,1600.17,USD,Steel Fab Inc,PO-49048,2024-06-29
INV-CUST-1025-0003,CUST-1025,7921.68,USD,Compute Cloud,PO-93903,2024-05-02
INV-CUST-1025-0004,CUST-1025,2096.38,USD,Office Supply Co,PO-58977,2024-03-14
INV-CUST-1025-0005,CUST-1025,9671.03,USD,Global Logistics,PO-41572,2024-06-01
INV-CUST-1025-0006,CUST-1025,8553.57,USD,Enterprise SaaS,PO-80108,2024-02-12
INV-CUST-1025-0007,CUST-1025,7444.21,USD,Compute Cloud,PO-91398,2024-02-18
INV-CUST-1025-0008,CUST-1025,8334.11,USD,Steel Fab Inc,PO-14222,2024-01-06
INV-CUST-1025-0009,CUST-1025,4607.27,USD,Steel Fab Inc,PO-75352,2024-04-03
INV-CUST-1025-0010,CUST-1025,4058.82,USD,Compute Cloud,PO-30746,2024-03-30
INV-CUST-1025-0011,CUST-1025,922.92,USD,Steel Fab Inc,PO-37904,2024-05-25
INV-CUST-1025-0012,CUST-1025,9937.16,USD,Office Supply Co,PO-66485,2024-06-26
INV-CUST-1025-0013,CUST-1025,9411.32,USD,Enterprise SaaS,PO-11432,2024-06-22
INV-CUST-1025-0014,CUST-1025,9116.69,USD,Compute Cloud,PO-64514,2024-04-14
INV-CUST-1025-0015,CUST-1025,1322.4,USD,Compute Cloud,PO-66956,2024-03-30
INV-CUST-1025-0016,CUST-1025,5196.98,USD,Enterprise SaaS,PO-94804,2024-05-05
INV-CUST-1025-0017,CUST-1025,4494.08,USD,Compute Cloud,PO-17120,2024-04-01
INV-CUST-1025-0018,CUST-1025,1676.65,USD,Global Logistics,PO-52244,2024-01-25
INV-CUST-1025-0019,CUST-1025,6450.27,USD,Office Supply Co,PO-85985,2024-03-30
INV-CUST-1025-0020,CUST-1025,5176.93,USD,Enterprise SaaS,PO-91933,2024-01-25
INV-CUST-1025-0021,CUST-1025,9447.57,USD,Steel Fab Inc,PO-44941,2024-04-04
INV-CUST-1025-0022,CUST-1025,8672.1,USD,Enterprise SaaS,PO-95714,2024-05-21
INV-CUST-1025-0023,CUST-1025,9983.08,USD,Global Logistics,PO-71864,2024-06-05
INV-CUST-1025-0024,CUST-1025,3629.77,USD,Office Supply Co,PO-79399,2024-03-29
INV-CUST-1025-0025,CUST-1025,956.42,USD,Global Logistics,PO-84849,2024-01-22
INV-CUST-1025-0026,CUST-1025,2368.61,USD,Office Supply Co,PO-69538,2024-01-16
INV-CUST-1025-0027,CUST-1025,2837.08,USD,Steel Fab Inc,PO-43185,2024-05-02
INV-CUST-1025-0028,CUST-1025,1021.83,USD,Global Logistics,PO-75917,2024-06-18
INV-CUST-1025-0029,CUST-1025,8801.93,USD,Compute Cloud,PO-61571,2024-01-03
INV-CUST-1025-0030,CUST-1025,8838.17,USD,Global Logistics,PO-45913,2024-05-19
INV-CUST-1025-0031,CUST-1025,4962.07,USD,Enterprise SaaS,PO-97266,2024-04-25
INV-CUST-1025-0032,CUST-1025,5138.83,USD,Global Logistics,PO-76578,2024-06-10
INV-CUST-1025-0033,CUST-1025,819.12,USD,Office Supply Co,PO-85330,2024-03-11
INV-CUST-1025-0034,CUST-1025,3238.85,USD,Global Logistics,PO-97511,2024-02-03
INV-CUST-1025-0035,CUST-1025,9417.45,USD,Compute Cloud,PO-61023,2024-05-02
INV-CUST-1025-0036,CUST-1025,9371.94,USD,Compute Cloud,PO-64779,2024-04-01
INV-CUST-1025-0037,CUST-1025,9557.17,USD,Office Supply Co,PO-51183,2024-04-17
INV-CUST-1025-0038,CUST-1025,9386.79,USD,Enterprise SaaS,PO-76095,2024-04-04
INV-CUST-1025-0039,CUST-1025,5082.12,USD,Enterprise SaaS,PO-82008,2024-01-31
INV-CUST-1026-0000,CUST-1026,1238.99,USD,Office Supply Co,PO-67450,2024-06-26
INV-CUST-1026-0001,CUST-1026,6381.44,USD,Compute Cloud,PO-86758,2024-06-23
INV-CUST-1026-0002,CUST-1026,3486.02,USD,Steel Fab Inc,PO-15570,2024-04-25
INV-CUST-1026-0003,CUST-1026,5947.17,USD,Global Logistics,PO-38139,2024-03-30
INV-CUST-1026-0004,CUST-1026,9930.7,USD,Steel Fab Inc,PO-34771,2024-04-10
INV-CUST-1026-0005,CUST-1026,2484.43,USD,Steel Fab Inc,PO-40077,2024-05-25
INV-CUST-1026-0006,CUST-1026,8584.77,USD,Compute Cloud,PO-84931,2024-01-20
INV-CUST-1026-0007,CUST-1026,4274.97,USD,Global Logistics,PO-78196,2024-04-25
INV-CUST-1026-0008,CUST-1026,8201.39,USD,Enterprise SaaS,PO-10921,2024-03-29
INV-CUST-1026-0009,CUST-1026,768.98,USD,Compute Cloud,PO-55373,2024-06-02
INV-CUST-1026-0010,CUST-1026,7040.41,USD,Steel Fab Inc,PO-27311,2024-03-11
INV-CUST-1026-0011,CUST-1026,9321.12,USD,Global Logistics,PO-96406,2024-06-19
INV-CUST-1026-0012,CUST-1026,7827.85,USD,Global Logistics,PO-64663,2024-05-27
INV-CUST-1026-0013,CUST-1026,6609.15,USD,Steel Fab Inc,PO-29288,2024-01-10
INV-CUST-1026-0014,CUST-1026,7455.32,USD,Global Logistics,PO-84480,2024-03-05
INV-CUST-1026-0015,CUST-1026,1348.77,USD,Office Supply Co,PO-78982,2024-06-13
INV-CUST-1026-0016,CUST-1026,6534.6,USD,Compute Cloud,PO-60509,2024-05-27
INV-CUST-1026-0017,CUST-1026,5232.15,USD,Enterprise SaaS,PO-64578,2024-03-01
INV-CUST-1026-0018,CUST-1026,8722.01,USD,Global Logistics,PO-54902,2024-02-23
INV-CUST-1026-0019,CUST-1026,8968.53,USD,Global Logistics,PO-10839,2024-04-20
INV-CUST-1026-0020,CUST-1026,2140.34,USD,Global Logistics,PO-46350,2024-04-21
INV-CUST-1026-0021,CUST-1026,8628.78,USD,Enterprise SaaS,PO-70570,2024-02-14
INV-CUST-1026-0022,CUST-1026,7402.59,USD,Office Supply Co,PO-55512,2024-05-06
INV-CUST-1026-0023,CUST-1026,8213.92,USD,Compute Cloud,PO-51539,2024-01-19
INV-CUST-1026-0024,CUST-1026,1322.62,USD,Office Supply Co,PO-47651,2024-06-13
INV-CUST-1026-0025,CUST-1026,6011.1,USD,Enterprise SaaS,PO-37410,2024-01-15
INV-CUST-1026-0026,CUST-1026,2135.77,USD,Steel Fab Inc,PO-39427,2024-01-05
INV-CUST-1026-0027,CUST-1026,6736.1,USD,Office Supply Co,PO-44987,2024-05-26
INV-CUST-1026-0028,CUST-1026,8520.71,USD,Global Logistics,PO-22675,2024-06-08
INV-CUST-1026-0029,CUST-1026,9105.68,USD,Global Logistics,PO-32188,2024-01-06
INV-CUST-1026-0030,CUST-1026,9483.85,USD,Compute Cloud,PO-87379,2024-05-01
INV-CUST-1026-0031,CUST-1026,714.49,USD,Enterprise SaaS,PO-27611,2024-03-28
INV-CUST-1026-0032,CUST-1026,3849.81,USD,Enterprise SaaS,PO-12296,2024-06-06
INV-CUST-1026-0033,CUST-1026,8079.94,USD,Global Logistics,PO-86430,2024-06-06
INV-CUST-1026-0034,CUST-1026,5202.92,USD,Global Logistics,PO-14122,2024-03-24
INV-CUST-1026-0035,CUST-1026,6301.63,USD,Global Logistics,PO-63284,2024-03-08
INV-CUST-1026-0036,CUST-1026,2361.33,USD,Steel Fab Inc,PO-52397,2024-04-23
INV-CUST-1026-0037,CUST-1026,4843.13,USD,Steel Fab Inc,PO-77640,2024-04-01
INV-CUST-1026-0038,CUST-1026,9274.5,USD,Global Logistics,PO-83653,2024-05-13
INV-CUST-1026-0039,CUST-1026,7233.74,USD,Steel Fab Inc,PO-50721,2024-01-08
INV-CUST-1027-0000,CUST-1027,4620.01,USD,Global Logistics,PO-31639,2024-06-19
INV-CUST-1027-0001,CUST-1027,6467.76,USD,Global Logistics,PO-34944,2024-05-21
INV-CUST-1027-0002,CUST-1027,9207.9,USD,Enterprise SaaS,PO-80478,2024-04-11
INV-CUST-1027-0003,CUST-1027,2701.03,USD,Enterprise SaaS,PO-17255,2024-04-06
INV-CUST-1027-0004,CUST-1027,8622.13,USD,Office Supply Co,PO-79829,2024-04-30
INV-CUST-1027-0005,CUST-1027,3708.99,USD,Enterprise SaaS,PO-47576,2024-03-31
INV-CUST-1027-0006,CUST-1027,3001.06,USD,Enterprise SaaS,PO-32738,2024-03-12
INV-CUST-1027-0007,CUST-1027,5983.52,USD,Global Logistics,PO-81922,2024-03-13
INV-CUST-1027-0008,CUST-1027,4892.69,USD,Global Logistics,PO-48536,2024-06-07
INV-CUST-1027-0009,CUST-1027,7905.44,USD,Office Supply Co,PO-14268,2024-05-17
INV-CUST-1027-0010,CUST-1027,8592.81,USD,Office Supply Co,PO-23466,2024-06-13
INV-CUST-1027-0011,CUST-1027,1843.31,USD,Office Supply Co,PO-24767,2024-05-22
INV-CUST-1027-0012,CUST-1027,2588.76,USD,Enterprise SaaS,PO-87301,2024-04-09
INV-CUST-1027-0013,CUST-1027,4355.47,USD,Steel Fab Inc,PO-47009,2024-03-02
INV-CUST-1027-0014,CUST-1027,5707.0,USD,Compute Cloud,PO-67131,2024-06-03
INV-CUST-1027-0015,CUST-1027,6426.87,USD,Steel Fab Inc,PO-63315,2024-02-23
INV-CUST-1027-0016,CUST-1027,1773.87,USD,Global Logistics,PO-59814,2024-04-06
INV-CUST-1027-0017,CUST-1027,920.0,USD,Global Logistics,PO-35333,2024-05-08
INV-CUST-1027-0018,CUST-1027,7789.39,USD,Compute Cloud,PO-90150,2024-06-03
INV-CUST-1027-0019,CUST-1027,1768.96,USD,Global Logistics,PO-57224,2024-03-12
INV-CUST-1027-0020,CUST-1027,3606.15,USD,Enterprise SaaS,PO-68232,2024-02-29
INV-CUST-1027-0021,CUST-1027,1582.38,USD,Steel Fab Inc,PO-56344,2024-02-24
INV-CUST-1027-0022,CUST-1027,7116.1,USD,Enterprise SaaS,PO-95867,2024-04-24
INV-CUST-1027-0023,CUST-1027,2463.92,USD,Compute Cloud,PO-16970,2024-01-29
INV-CUST-1027-0024,CUST-1027,9453.8,USD,Global Logistics,PO-37682,2024-03-19
INV-CUST-1027-0025,CUST-1027,8042.49,USD,Compute Cloud,PO-30351,2024-02-02
INV-CUST-1027-0026,CUST-1027,3162.44,USD,Compute Cloud,PO-65567,2024-02-17
INV-CUST-1027-0027,CUST-1027,2501.71,USD,Steel Fab Inc,PO-74711,2024-02-08
INV-CUST-1027-0028,CUST-1027,2532.77,USD,Global Logistics,PO-47759,2024-06-26
INV-CUST-1027-0029,CUST-1027,3773.81,USD,Compute Cloud,PO-60797,2024-06-10
INV-CUST-1027-0030,CUST-1027,1845.37,USD,Compute Cloud,PO-76311,2024-03-20
INV-CUST-1027-0031,CUST-1027,8125.45,USD,Global Logistics,PO-76747,2024-03-28
INV-CUST-1027-0032,CUST-1027,9393.02,USD,Global Logistics,PO-64242,2024-05-26
INV-CUST-1027-0033,CUST-1027,5187.0,USD,Global Logistics,PO-57453,2024-04-27
INV-CUST-1027-0034,CUST-1027,964.79,USD,Office Supply Co,PO-62984,2024-06-04
INV-CUST-1027-0035,CUST-1027,7559.51,USD,Enterprise SaaS,PO-39643,2024-04-02
INV-CUST-1027-0036,CUST-1027,1663.55,USD,Compute Cloud,PO-79381,2024-01-22
INV-CUST-1027-0037,CUST-1027,1813.04,USD,Global Logistics,PO-81147,2024-03-10
INV-CUST-1027-0038,CUST-1027,2034.04,USD,Steel Fab Inc,PO-63373,2024-06-20
INV-CUST-1027-0039,CUST-1027,7709.85,USD,Compute Cloud,PO-15926,2024-05-26
INV-CUST-1028-0000,CUST-1028,9081.4,USD,Global Logistics,PO-56649,2024-05-20
INV-CUST-1028-0001,CUST-1028,4373.62,USD,Enterprise SaaS,PO-19976,2024-03-18
INV-CUST-1028-0002,CUST-1028,3627.28,USD,Enterprise SaaS,PO-75637,2024-02-17
INV-CUST-1028-0003,CUST-1028,3439.67,USD,Steel Fab Inc,PO-28781,2024-06-24
INV-CUST-1028-0004,CUST-1028,9445.44,USD,Global Logistics,PO-77807,2024-01-22
INV-CUST-1028-0005,CUST-1028,9104.0,USD,Compute Cloud,PO-41481,2024-01-21
INV-CUST-1028-0006,CUST-1028,8530.11,USD,Enterprise SaaS,PO-37119,2024-06-08
