payment_id,customer_id,amount,currency,sender_name,trace_id,remittance_raw,payment_date
PAY-INV-CUST-1039-0005-S1,CUST-1039,57.68,USD,Enterprise SaaS,TR-546220,Partial payment 2/4 for INV-CUST-1039-0005,2024-03-05
PAY-INV-CUST-1039-0005-S2,CUST-1039,400.69,USD,Enterprise SaaS,TR-982641,Partial payment 3/4 for INV-CUST-1039-0005,2024-02-15
PAY-INV-CUST-1039-0005-S3,CUST-1039,723.76,USD,Enterprise SaaS,TR-101656,Partial payment 4/4 for INV-CUST-1039-0005,2024-02-19
PAY-INV-CUST-1039-0007,CUST-1039,3013.55,USD,Global Logistics,TR-732801,Full payment for INV-CUST-1039-0007,2024-01-20
PAY-INV-CUST-1039-0008,CUST-1039,5351.2,USD,Compute Cloud,TR-127596,Full payment for INV-CUST-1039-0008,2024-01-18
PAY-INV-CUST-1039-0009,CUST-1039,9417.16,USD,Global Logistics,TR-536731,Full payment for INV-CUST-1039-0009,2024-03-20
PAY-INV-CUST-1039-0010,CUST-1039,9839.68,USD,Compute Cloud,TR-223120,Full payment for INV-CUST-1039-0010,2024-05-09
PAY-ERR-CUST-1039-1943,CUST-1039,290.8,USD,Unknown Entity,TR-ERR-204380,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1039-0012,CUST-1039,6965.49,USD,Enterprise SaaS,TR-221734,Full payment for INV-CUST-1039-0012,2024-02-28
PAY-INV-CUST-1039-0014,CUST-1039,9616.49,USD,Steel Fab Inc,TR-861110,Full payment for INV-CUST-1039-0014,2024-05-20
PAY-INV-CUST-1039-0015,CUST-1039,2651.06,USD,Compute Cloud,TR-536679,Full payment for INV-CUST-1039-0015,2024-04-01
PAY-INV-CUST-1039-0016,CUST-1039,9680.22,USD,Steel Fab Inc,TR-638688,Full payment for INV-CUST-1039-0016,2024-07-05
PAY-INV-CUST-1039-0017,CUST-1039,5943.69,USD,Enterprise SaaS,TR-932447,Full payment for INV-CUST-1039-0017,2024-03-31
PAY-INV-CUST-1039-0019-S0,CUST-1039,2566.39,USD,Enterprise SaaS,TR-722395,Partial payment 1/3 for INV-CUST-1039-0019,2024-04-28
PAY-INV-CUST-1039-0019-S1,CUST-1039,3397.27,USD,Enterprise SaaS,TR-902946,Partial payment 2/3 for INV-CUST-1039-0019,2024-05-04
PAY-INV-CUST-1039-0019-S2,CUST-1039,3829.49,USD,Enterprise SaaS,TR-189187,Partial payment 3/3 for INV-CUST-1039-0019,2024-05-21
PAY-INV-CUST-1039-0020,CUST-1039,3424.64,USD,Enterprise SaaS,TR-210268,Full payment for INV-CUST-1039-0020,2024-04-24
PAY-INV-CUST-1039-0021,CUST-1039,9312.08,USD,Enterprise SaaS,TR-783831,Full payment for INV-CUST-1039-0021,2024-06-06
PAY-INV-CUST-1039-0022,CUST-1039,2059.69,USD,Enterprise SaaS,TR-123929,Full payment for INV-CUST-1039-0022,2024-06-12
PAY-INV-CUST-1039-0023,CUST-1039,3551.7,USD,Office Supply Co,TR-493271,Full payment for INV-CUST-1039-0023,2024-04-29
PAY-INV-CUST-1039-0024,CUST-1039,607.64,USD,Global Logistics,TR-482154,Full payment for INV-CUST-1039-0024,2024-03-07
PAY-INV-CUST-1039-0025,CUST-1039,8550.68,USD,Compute Cloud,TR-452193,Full payment for INV-CUST-1039-0025,2024-02-14
PAY-INV-CUST-1039-0026,CUST-1039,2252.03,USD,Steel Fab Inc,TR-935898,Full payment for INV-CUST-1039-0026,2024-01-29
PAY-ERR-CUST-1039-1959,CUST-1039,452.57,USD,Unknown Entity,TR-ERR-134698,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1039-0028,CUST-1039,9784.98,USD,Enterprise SaaS,TR-828592,Full payment for INV-CUST-1039-0028,2024-01-29
PAY-INV-CUST-1039-0029,CUST-1039,4696.7,USD,Steel Fab Inc,TR-429708,Full payment for INV-CUST-1039-0029,2024-04-16
PAY-INV-CUST-1039-0030,CUST-1039,9324.49,USD,Steel Fab Inc,TR-131225,Full payment for INV-CUST-1039-0030,2024-07-07
PAY-INV-CUST-1039-0031,CUST-1039,1196.78,USD,Global Logistics,TR-672756,Full payment for INV-CUST-1039-0031,2024-06-15
PAY-INV-CUST-1039-0032,CUST-1039,3920.23,USD,Steel Fab Inc,TR-930111,Full payment for INV-CUST-1039-0032,2024-03-11
PAY-INV-CUST-1039-0033,CUST-1039,1213.21,USD,Compute Cloud,TR-622410,Full payment for INV-CUST-1039-0033,2024-02-14
PAY-INV-CUST-1039-0034,CUST-1039,6969.86,USD,Steel Fab Inc,TR-544666,Full payment for INV-CUST-1039-0034,2024-06-26
PAY-INV-CUST-1039-0035-S0,CUST-1039,196.04,USD,Global Logistics,TR-408307,Partial payment 1/4 for INV-CUST-1039-0035,2024-04-15
PAY-INV-CUST-1039-0035-S1,CUST-1039,2470.54,USD,Global Logistics,TR-497477,Partial payment 2/4 for INV-CUST-1039-0035,2024-04-25
PAY-INV-CUST-1039-0035-S2,CUST-1039,1563.17,USD,Global Logistics,TR-830343,Partial payment 3/4 for INV-CUST-1039-0035,2024-04-08
PAY-INV-CUST-1039-0035-S3,CUST-1039,3725.35,USD,Global Logistics,TR-480489,Partial payment 4/4 for INV-CUST-1039-0035,2024-04-17
PAY-INV-CUST-1039-0036,CUST-1039,4457.86,USD,Office Supply Co,TR-644540,Full payment for INV-CUST-1039-0036,2024-04-20
PAY-INV-CUST-1039-0037,CUST-1039,5112.06,USD,Global Logistics,TR-525255,Full payment for INV-CUST-1039-0037,2024-02-10
PAY-INV-CUST-1039-0038,CUST-1039,4114.89,USD,Global Logistics,TR-811319,Full payment for INV-CUST-1039-0038,2024-02-15
PAY-INV-CUST-1039-0039,CUST-1039,5682.5,USD,Global Logistics,TR-254221,Full payment for INV-CUST-1039-0039,2024-05-14
PAY-INV-CUST-1040-0000,CUST-1040,6865.65,USD,Office Supply Co,TR-383061,Full payment for INV-CUST-1040-0000,2024-04-30
PAY-INV-CUST-1040-0001-S0,CUST-1040,142.61,USD,Enterprise SaaS,TR-454934,Partial payment 1/4 for INV-CUST-1040-0001,2024-06-12
PAY-INV-CUST-1040-0001-S1,CUST-1040,876.8,USD,Enterprise SaaS,TR-442527,Partial payment 2/4 for INV-CUST-1040-0001,2024-06-15
PAY-INV-CUST-1040-0001-S2,CUST-1040,830.2,USD,Enterprise SaaS,TR-481507,Partial payment 3/4 for INV-CUST-1040-0001,2024-06-19
PAY-INV-CUST-1040-0001-S3,CUST-1040,1038.03,USD,Enterprise SaaS,TR-317744,Partial payment 4/4 for INV-CUST-1040-0001,2024-06-24
PAY-INV-CUST-1040-0002,CUST-1040,8831.89,USD,Compute Cloud,TR-797459,Full payment for INV-CUST-1040-0002,2024-03-18
PAY-INV-CUST-1040-0003-S0,CUST-1040,2685.56,USD,Enterprise SaaS,TR-160152,Partial payment 1/3 for INV-CUST-1040-0003,2024-04-12
PAY-INV-CUST-1040-0003-S1,CUST-1040,2572.96,USD,Enterprise SaaS,TR-612248,Partial payment 2/3 for INV-CUST-1040-0003,2024-04-01
PAY-INV-CUST-1040-0003-S2,CUST-1040,2700.54,USD,Enterprise SaaS,TR-448577,Partial payment 3/3 for INV-CUST-1040-0003,2024-04-18
PAY-INV-CUST-1040-0004,CUST-1040,9015.28,USD,Enterprise SaaS,TR-774900,Full payment for INV-CUST-1040-0004,2024-06-30
PAY-INV-CUST-1040-0005-S0,CUST-1040,0.16,USD,Office Supply Co,TR-816467,Partial payment 1/3 for INV-CUST-1040-0005,2024-03-13
PAY-INV-CUST-1040-0005-S1,CUST-1040,2965.04,USD,Office Supply Co,TR-276722,Partial payment 2/3 for INV-CUST-1040-0005,2024-03-16
PAY-INV-CUST-1040-0005-S2,CUST-1040,377.81,USD,Office Supply Co,TR-242274,Partial payment 3/3 for INV-CUST-1040-0005,2024-03-11
PAY-INV-CUST-1040-0006,CUST-1040,5953.78,USD,Compute Cloud,TR-129882,Full payment for INV-CUST-1040-0006,2024-06-02
PAY-ERR-CUST-1040-1989,CUST-1040,179.49,USD,Unknown Entity,TR-ERR-676210,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1040-0008,CUST-1040,3128.46,USD,Steel Fab Inc,TR-559968,Full payment for INV-CUST-1040-0008,2024-02-04
PAY-INV-CUST-1040-0009,CUST-1040,4265.97,USD,Compute Cloud,TR-639788,Full payment for INV-CUST-1040-0009,2024-05-28
PAY-INV-CUST-1040-0010,CUST-1040,3415.9,USD,Steel Fab Inc,TR-810668,Full payment for INV-CUST-1040-0010,2024-02-28
PAY-ERR-CUST-1040-1993,CUST-1040,345.9,USD,Unknown Entity,TR-ERR-906185,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1040-0013-S0,CUST-1040,170.95,USD,Enterprise SaaS,TR-466324,Partial payment 1/4 for INV-CUST-1040-0013,2024-05-29
PAY-INV-CUST-1040-0013-S1,CUST-1040,528.93,USD,Enterprise SaaS,TR-589026,Partial payment 2/4 for INV-CUST-1040-0013,2024-05-16
PAY-INV-CUST-1040-0013-S2,CUST-1040,697.48,USD,Enterprise SaaS,TR-753992,Partial payment 3/4 for INV-CUST-1040-0013,2024-05-26
PAY-INV-CUST-1040-0013-S3,CUST-1040,421.7,USD,Enterprise SaaS,TR-195641,Partial payment 4/4 for INV-CUST-1040-0013,2024-05-18
PAY-INV-CUST-1040-0014,CUST-1040,1879.09,USD,Office Supply Co,TR-950391,Full payment for INV-CUST-1040-0014,2024-06-15
PAY-INV-CUST-1040-0015-S0,CUST-1040,2360.49,USD,Office Supply Co,TR-652351,Partial payment 1/3 for INV-CUST-1040-0015,2024-06-25
PAY-INV-CUST-1040-0015-S1,CUST-1040,3646.02,USD,Office Supply Co,TR-522077,Partial payment 2/3 for INV-CUST-1040-0015,2024-06-23
PAY-INV-CUST-1040-0015-S2,CUST-1040,2096.46,USD,Office Supply Co,TR-860860,Partial payment 3/3 for INV-CUST-1040-0015,2024-06-25
PAY-INV-CUST-1040-0016,CUST-1040,3355.91,USD,Steel Fab Inc,TR-633260,Full payment for INV-CUST-1040-0016,2024-02-20
PAY-INV-CUST-1040-0017,CUST-1040,7993.41,USD,Global Logistics,TR-912704,Full payment for INV-CUST-1040-0017,2024-05-31
PAY-INV-CUST-1040-0018,CUST-1040,5439.18,USD,Global Logistics,TR-630819,Full payment for INV-CUST-1040-0018,2024-01-22
PAY-INV-CUST-1040-0019,CUST-1040,9689.79,USD,Global Logistics,TR-333228,Full payment for INV-CUST-1040-0019,2024-06-13
PAY-INV-CUST-1040-0020,CUST-1040,1649.98,USD,Enterprise SaaS,TR-177286,Full payment for INV-CUST-1040-0020,2024-04-26
PAY-INV-CUST-1040-0021,CUST-1040,9792.44,USD,Enterprise SaaS,TR-498500,Full payment for INV-CUST-1040-0021,2024-06-25
PAY-INV-CUST-1040-0022-S0,CUST-1040,39.15,USD,Steel Fab Inc,TR-167436,Partial payment 1/3 for INV-CUST-1040-0022,2024-06-06
PAY-INV-CUST-1040-0022-S1,CUST-1040,506.27,USD,Steel Fab Inc,TR-975393,Partial payment 2/3 for INV-CUST-1040-0022,2024-06-10
PAY-INV-CUST-1040-0022-S2,CUST-1040,505.62,USD,Steel Fab Inc,TR-874159,Partial payment 3/3 for INV-CUST-1040-0022,2024-06-25
PAY-INV-CUST-1040-0023,CUST-1040,6828.9,USD,Steel Fab Inc,TR-144298,Full payment for INV-CUST-1040-0023,2024-02-13
PAY-INV-CUST-1040-0024,CUST-1040,1398.0,USD,Steel Fab Inc,TR-250250,Full payment for INV-CUST-1040-0024,2024-06-14
PAY-INV-CUST-1040-0025,CUST-1040,7552.4,USD,Enterprise SaaS,TR-868018,Full payment for INV-CUST-1040-0025,2024-05-20
PAY-INV-CUST-1040-0026,CUST-1040,8947.03,USD,Compute Cloud,TR-707459,Full payment for INV-CUST-1040-0026,2024-01-22
PAY-INV-CUST-1040-0027,CUST-1040,1004.93,USD,Global Logistics,TR-571082,Full payment for INV-CUST-1040-0027,2024-05-20
PAY-INV-CUST-1040-0028,CUST-1040,2657.52,USD,Steel Fab Inc,TR-633372,Full payment for INV-CUST-1040-0028,2024-04-28
PAY-INV-CUST-1040-0029-S0,CUST-1040,1234.92,USD,Steel Fab Inc,TR-951390,Partial payment 1/3 for INV-CUST-1040-0029,2024-05-22
PAY-INV-CUST-1040-0029-S1,CUST-1040,835.65,USD,Steel Fab Inc,TR-766922,Partial payment 2/3 for INV-CUST-1040-0029,2024-05-13
PAY-INV-CUST-1040-0029-S2,CUST-1040,1565.57,USD,Steel Fab Inc,TR-770956,Partial payment 3/3 for INV-CUST-1040-0029,2024-05-18
PAY-INV-CUST-1040-0030,CUST-1040,3613.55,USD,Office Supply Co,TR-667697,Full payment for INV-CUST-1040-0030,2024-03-26
PAY-INV-CUST-1040-0031-S0,CUST-1040,87.54,USD,Global Logistics,TR-117364,Partial payment 1/4 for INV-CUST-1040-0031,2024-04-12
PAY-INV-CUST-1040-0031-S1,CUST-1040,223.59,USD,Global Logistics,TR-673488,Partial payment 2/4 for INV-CUST-1040-0031,2024-03-31
PAY-INV-CUST-1040-0031-S2,CUST-1040,272.77,USD,Global Logistics,TR-654391,Partial payment 3/4 for INV-CUST-1040-0031,2024-03-28
PAY-INV-CUST-1040-0031-S3,CUST-1040,35.18,USD,Global Logistics,TR-323598,Partial payment 4/4 for INV-CUST-1040-0031,2024-04-09
PAY-INV-CUST-1040-0032,CUST-1040,7687.52,USD,Compute Cloud,TR-689443,Full payment for INV-CUST-1040-0032,2024-07-02
PAY-INV-CUST-1040-0033-S0,CUST-1040,4758.41,USD,Office Supply Co,TR-474408,Partial payment 1/2 for INV-CUST-1040-0033,2024-03-04
PAY-INV-CUST-1040-0033-S1,CUST-1040,2982.93,USD,Office Supply Co,TR-749723,Partial payment 2/2 for INV-CUST-1040-0033,2024-02-15
PAY-INV-CUST-1040-0035,CUST-1040,6662.54,USD,Enterprise SaaS,TR-817533,Full payment for INV-CUST-1040-0035,2024-05-19
PAY-INV-CUST-1040-0036,CUST-1040,5111.06,USD,Enterprise SaaS,TR-100958,Full payment for INV-CUST-1040-0036,2024-04-05
PAY-INV-CUST-1040-0037,CUST-1040,3539.2,USD,Global Logistics,TR-172151,Full payment for INV-CUST-1040-0037,2024-03-31
PAY-INV-CUST-1040-0038,CUST-1040,4055.34,USD,Enterprise SaaS,TR-320942,Full payment for INV-CUST-1040-0038,2024-03-24
PAY-INV-CUST-1040-0039,CUST-1040,3217.33,USD,Compute Cloud,TR-506815,Full payment for INV-CUST-1040-0039,2024-05-01
PAY-ERR-CUST-1041-2033,CUST-1041,494.61,USD,Unknown Entity,TR-ERR-143832,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1041-0001,CUST-1041,9481.11,USD,Enterprise SaaS,TR-650397,Full payment for INV-CUST-1041-0001,2024-03-19
PAY-ERR-CUST-1041-2035,CUST-1041,121.18,USD,Unknown Entity,TR-ERR-575608,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1041-0004,CUST-1041,7349.06,USD,Steel Fab Inc,TR-281471,Full payment for INV-CUST-1041-0004,2024-06-21
PAY-INV-CUST-1041-0005,CUST-1041,635.55,USD,Office Supply Co,TR-180814,Full payment for INV-CUST-1041-0005,2024-02-12
PAY-INV-CUST-1041-0006,CUST-1041,2459.73,USD,Steel Fab Inc,TR-555680,Full payment for INV-CUST-1041-0006,2024-03-10
PAY-INV-CUST-1041-0007-S0,CUST-1041,1646.14,USD,Office Supply Co,TR-910669,Partial payment 1/2 for INV-CUST-1041-0007,2024-02-20
PAY-INV-CUST-1041-0007-S1,CUST-1041,1548.58,USD,Office Supply Co,TR-949680,Partial payment 2/2 for INV-CUST-1041-0007,2024-02-05
PAY-INV-CUST-1041-0008-S0,CUST-1041,1607.0,USD,Global Logistics,TR-990118,Partial payment 1/4 for INV-CUST-1041-0008,2024-03-24
PAY-INV-CUST-1041-0008-S1,CUST-1041,3011.93,USD,Global Logistics,TR-423673,Partial payment 2/4 for INV-CUST-1041-0008,2024-03-13
PAY-INV-CUST-1041-0008-S2,CUST-1041,532.23,USD,Global Logistics,TR-362510,Partial payment 3/4 for INV-CUST-1041-0008,2024-04-05
PAY-INV-CUST-1041-0008-S3,CUST-1041,743.2,USD,Global Logistics,TR-794246,Partial payment 4/4 for INV-CUST-1041-0008,2024-03-25
PAY-INV-CUST-1041-0009,CUST-1041,9551.47,USD,Office Supply Co,TR-335848,Full payment for INV-CUST-1041-0009,2024-04-08
PAY-INV-CUST-1041-0010-S0,CUST-1041,1693.28,USD,Office Supply Co,TR-119075,Partial payment 1/2 for INV-CUST-1041-0010,2024-01-15
PAY-INV-CUST-1041-0010-S1,CUST-1041,1419.34,USD,Office Supply Co,TR-956813,Partial payment 2/2 for INV-CUST-1041-0010,2024-01-11
PAY-ERR-CUST-1041-2048,CUST-1041,177.44,USD,Unknown Entity,TR-ERR-843060,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1041-0012,CUST-1041,5847.16,USD,Global Logistics,TR-742024,Full payment for INV-CUST-1041-0012,2024-05-13
PAY-INV-CUST-1041-0013-S0,CUST-1041,62.58,USD,Enterprise SaaS,TR-508323,Partial payment 1/3 for INV-CUST-1041-0013,2024-03-20
PAY-INV-CUST-1041-0013-S1,CUST-1041,3500.03,USD,Enterprise SaaS,TR-404168,Partial payment 2/3 for INV-CUST-1041-0013,2024-03-01
PAY-INV-CUST-1041-0013-S2,CUST-1041,313.99,USD,Enterprise SaaS,TR-802852,Partial payment 3/3 for INV-CUST-1041-0013,2024-02-28
PAY-INV-CUST-1041-0014,CUST-1041,9789.67,USD,Steel Fab Inc,TR-675063,Full payment for INV-CUST-1041-0014,2024-01-28
PAY-INV-CUST-1041-0015,CUST-1041,6304.57,USD,Enterprise SaaS,TR-461943,Full payment for INV-CUST-1041-0015,2024-07-03
PAY-INV-CUST-1041-0016,CUST-1041,7025.91,USD,Global Logistics,TR-970261,Full payment for INV-CUST-1041-0016,2024-02-25
PAY-INV-CUST-1041-0017,CUST-1041,7298.5,USD,Enterprise SaaS,TR-773783,Full payment for INV-CUST-1041-0017,2024-04-26
PAY-ERR-CUST-1041-2057,CUST-1041,444.25,USD,Unknown Entity,TR-ERR-199397,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1041-0019,CUST-1041,3124.66,USD,Global Logistics,TR-474918,Full payment for INV-CUST-1041-0019,2024-03-06
PAY-INV-CUST-1041-0021,CUST-1041,5659.97,USD,Steel Fab Inc,TR-818458,Full payment for INV-CUST-1041-0021,2024-05-15
PAY-INV-CUST-1041-0022-S0,CUST-1041,2330.64,USD,Office Supply Co,TR-583385,Partial payment 1/3 for INV-CUST-1041-0022,2024-04-08
PAY-INV-CUST-1041-0022-S1,CUST-1041,384.19,USD,Office Supply Co,TR-686294,Partial payment 2/3 for INV-CUST-1041-0022,2024-03-23
PAY-INV-CUST-1041-0022-S2,CUST-1041,1335.55,USD,Office Supply Co,TR-730621,Partial payment 3/3 for INV-CUST-1041-0022,2024-03-23
PAY-ERR-CUST-1041-2063,CUST-1041,391.27,USD,Unknown Entity,TR-ERR-357122,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1041-0024,CUST-1041,7984.01,USD,Steel Fab Inc,TR-190750,Full payment for INV-CUST-1041-0024,2024-05-24
PAY-INV-CUST-1041-0025,CUST-1041,3589.12,USD,Enterprise SaaS,TR-189104,Full payment for INV-CUST-1041-0025,2024-03-17
PAY-INV-CUST-1041-0026,CUST-1041,2382.63,USD,Office Supply Co,TR-579923,Full payment for INV-CUST-1041-0026,2024-02-29
PAY-INV-CUST-1041-0027-S0,CUST-1041,457.22,USD,Office Supply Co,TR-483491,Partial payment 1/4 for INV-CUST-1041-0027,2024-04-13
PAY-INV-CUST-1041-0027-S1,CUST-1041,2108.37,USD,Office Supply Co,TR-909399,Partial payment 2/4 for INV-CUST-1041-0027,2024-04-15
PAY-INV-CUST-1041-0027-S2,CUST-1041,374.53,USD,Office Supply Co,TR-301787,Partial payment 3/4 for INV-CUST-1041-0027,2024-05-06
PAY-INV-CUST-1041-0027-S3,CUST-1041,1053.27,USD,Office Supply Co,TR-306600,Partial payment 4/4 for INV-CUST-1041-0027,2024-04-29
PAY-INV-CUST-1041-0028,CUST-1041,9679.48,USD,Enterprise SaaS,TR-801684,Full payment for INV-CUST-1041-0028,2024-02-13
PAY-INV-CUST-1041-0029-S0,CUST-1041,5329.5,USD,Office Supply Co,TR-527677,Partial payment 1/2 for INV-CUST-1041-0029,2024-05-21
PAY-INV-CUST-1041-0029-S1,CUST-1041,475.84,USD,Office Supply Co,TR-844177,Partial payment 2/2 for INV-CUST-1041-0029,2024-06-08
PAY-INV-CUST-1041-0030,CUST-1041,8492.29,USD,Steel Fab Inc,TR-808353,Full payment for INV-CUST-1041-0030,2024-04-05
PAY-INV-CUST-1041-0031,CUST-1041,945.07,USD,Enterprise SaaS,TR-162983,Full payment for INV-CUST-1041-0031,2024-02-19
PAY-INV-CUST-1041-0032,CUST-1041,3773.88,USD,Global Logistics,TR-262267,Full payment for INV-CUST-1041-0032,2024-03-16
PAY-INV-CUST-1041-0033,CUST-1041,9644.0,USD,Enterprise SaaS,TR-157933,Full payment for INV-CUST-1041-0033,2024-02-29
PAY-INV-CUST-1041-0034,CUST-1041,1093.98,USD,Compute Cloud,TR-857440,Full payment for INV-CUST-1041-0034,2024-03-13
PAY-INV-CUST-1041-0035,CUST-1041,5450.5,USD,Compute Cloud,TR-454273,Full payment for INV-CUST-1041-0035,2024-04-03
PAY-INV-CUST-1041-0036,CUST-1041,4391.9,USD,Compute Cloud,TR-983429,Full payment for INV-CUST-1041-0036,2024-01-14
PAY-ERR-CUST-1041-2081,CUST-1041,314.29,USD,Unknown Entity,TR-ERR-474399,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1041-0038,CUST-1041,1873.63,USD,Office Supply Co,TR-146904,Full payment for INV-CUST-1041-0038,2024-06-14
PAY-INV-CUST-1041-0039,CUST-1041,6427.83,USD,Enterprise SaaS,TR-173602,Full payment for INV-CUST-1041-0039,2024-05-14
PAY-INV-CUST-1042-0000,CUST-1042,1757.11,USD,Compute Cloud,TR-712315,Full payment for INV-CUST-1042-0000,2024-07-02
PAY-INV-CUST-1042-0001,CUST-1042,1903.34,USD,Enterprise SaaS,TR-788512,Full payment for INV-CUST-1042-0001,2024-02-09
PAY-INV-CUST-1042-0002,CUST-1042,864.54,USD,Steel Fab Inc,TR-254597,Full payment for INV-CUST-1042-0002,2024-06-22
PAY-INV-CUST-1042-0003,CUST-1042,5439.7,USD,Enterprise SaaS,TR-295972,Full payment for INV-CUST-1042-0003,2024-05-10
PAY-INV-CUST-1042-0004,CUST-1042,4825.9,USD,Office Supply Co,TR-200920,Full payment for INV-CUST-1042-0004,2024-03-03
PAY-INV-CUST-1042-0005-S0,CUST-1042,898.56,USD,Compute Cloud,TR-819699,Partial payment 1/3 for INV-CUST-1042-0005,2024-04-15
PAY-INV-CUST-1042-0005-S1,CUST-1042,2972.9,USD,Compute Cloud,TR-508198,Partial payment 2/3 for INV-CUST-1042-0005,2024-04-17
PAY-INV-CUST-1042-0005-S2,CUST-1042,399.11,USD,Compute Cloud,TR-222269,Partial payment 3/3 for INV-CUST-1042-0005,2024-05-08
PAY-INV-CUST-1042-0006,CUST-1042,4576.2,USD,Office Supply Co,TR-947022,Full payment for INV-CUST-1042-0006,2024-01-10
PAY-INV-CUST-1042-0007,CUST-1042,3027.03,USD,Compute Cloud,TR-829574,Full payment for INV-CUST-1042-0007,2024-05-16
PAY-INV-CUST-1042-0008,CUST-1042,2570.2,USD,Compute Cloud,TR-943303,Full payment for INV-CUST-1042-0008,2024-02-26
PAY-INV-CUST-1042-0009-S0,CUST-1042,4206.33,USD,Office Supply Co,TR-357862,Partial payment 1/2 for INV-CUST-1042-0009,2024-02-05
PAY-INV-CUST-1042-0009-S1,CUST-1042,5566.62,USD,Office Supply Co,TR-787207,Partial payment 2/2 for INV-CUST-1042-0009,2024-02-11
PAY-INV-CUST-1042-0010,CUST-1042,3419.89,USD,Enterprise SaaS,TR-410383,Full payment for INV-CUST-1042-0010,2024-04-16
PAY-INV-CUST-1042-0011,CUST-1042,5200.6,USD,Office Supply Co,TR-423685,Full payment for INV-CUST-1042-0011,2024-02-11
PAY-INV-CUST-1042-0012,CUST-1042,3654.03,USD,Enterprise SaaS,TR-869705,Full payment for INV-CUST-1042-0012,2024-03-18
PAY-ERR-CUST-1042-2100,CUST-1042,385.88,USD,Unknown Entity,TR-ERR-205769,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1042-0015,CUST-1042,4791.48,USD,Office Supply Co,TR-944639,Full payment for INV-CUST-1042-0015,2024-04-02
PAY-INV-CUST-1042-0016,CUST-1042,2125.99,USD,Steel Fab Inc,TR-437957,Full payment for INV-CUST-1042-0016,2024-06-06
PAY-ERR-CUST-1042-2103,CUST-1042,190.05,USD,Unknown Entity,TR-ERR-862962,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1042-0018-S0,CUST-1042,1479.65,USD,Steel Fab Inc,TR-524555,Partial payment 1/4 for INV-CUST-1042-0018,2024-01-20
PAY-INV-CUST-1042-0018-S1,CUST-1042,695.88,USD,Steel Fab Inc,TR-330565,Partial payment 2/4 for INV-CUST-1042-0018,2024-01-18
PAY-INV-CUST-1042-0018-S2,CUST-1042,1753.63,USD,Steel Fab Inc,TR-862873,Partial payment 3/4 for INV-CUST-1042-0018,2024-01-19
PAY-INV-CUST-1042-0018-S3,CUST-1042,221.42,USD,Steel Fab Inc,TR-261896,Partial payment 4/4 for INV-CUST-1042-0018,2024-01-10
PAY-INV-CUST-1042-0019,CUST-1042,9359.4,USD,Steel Fab Inc,TR-236891,Full payment for INV-CUST-1042-0019,2024-02-20
PAY-INV-CUST-1042-0020,CUST-1042,2278.25,USD,Compute Cloud,TR-491171,Full payment for INV-CUST-1042-0020,2024-02-25
PAY-ERR-CUST-1042-2110,CUST-1042,117.55,USD,Unknown Entity,TR-ERR-433939,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1042-0022-S0,CUST-1042,4001.63,USD,Compute Cloud,TR-623707,Partial payment 1/3 for INV-CUST-1042-0022,2024-07-07
PAY-INV-CUST-1042-0022-S1,CUST-1042,2148.12,USD,Compute Cloud,TR-425512,Partial payment 2/3 for INV-CUST-1042-0022,2024-06-28
PAY-INV-CUST-1042-0022-S2,CUST-1042,488.05,USD,Compute Cloud,TR-216940,Partial payment 3/3 for INV-CUST-1042-0022,2024-06-27
PAY-INV-CUST-1042-0023,CUST-1042,3385.52,USD,Compute Cloud,TR-630425,Full payment for INV-CUST-1042-0023,2024-02-04
PAY-INV-CUST-1042-0024-S0,CUST-1042,1776.16,USD,Steel Fab Inc,TR-709787,Partial payment 1/3 for INV-CUST-1042-0024,2024-02-11
PAY-INV-CUST-1042-0024-S1,CUST-1042,1051.39,USD,Steel Fab Inc,TR-666325,Partial payment 2/3 for INV-CUST-1042-0024,2024-02-06
PAY-INV-CUST-1042-0024-S2,CUST-1042,4412.87,USD,Steel Fab Inc,TR-690153,Partial payment 3/3 for INV-CUST-1042-0024,2024-02-21
PAY-INV-CUST-1042-0026,CUST-1042,4710.4,USD,Steel Fab Inc,TR-748295,Full payment for INV-CUST-1042-0026,2024-06-29
PAY-INV-CUST-1042-0027,CUST-1042,8368.99,USD,Global Logistics,TR-471150,Full payment for INV-CUST-1042-0027,2024-05-05
PAY-INV-CUST-1042-0028,CUST-1042,5636.12,USD,Steel Fab Inc,TR-315696,Full payment for INV-CUST-1042-0028,2024-04-29
PAY-INV-CUST-1042-0029,CUST-1042,2735.83,USD,Office Supply Co,TR-534313,Full payment for INV-CUST-1042-0029,2024-05-27
